,Time,Device ID,Device ID_Unit,Warm?,Sync,Arm,Arm_Unit,Timestamp,Timestamp_Unit,Orientation_W,Orientation_W_Unit,Orientation_X,Orientation_X_Unit,Orientation_Y,Orientation_Y_Unit,Orientation_Z,Orientation_Z_Unit,Acc_X,Acc_X_Unit,Acc_Y,Acc_Y_Unit,Acc_Z,Acc_Z_Unit,Gyro_X,Gyro_X_Unit,Gyro_Y,Gyro_Y_Unit,Gyro_Z,Gyro_Z_Unit,Pose,Pose_Unit,EMG_1,EMG_1_Unit,EMG_2,EMG_2_Unit,EMG_3,EMG_3_Unit,EMG_4,EMG_4_Unit,EMG_5,EMG_5_Unit,EMG_6,EMG_6_Unit,EMG_7,EMG_7_Unit,EMG_8,EMG_8_Unit,Locked,RSSI,RSSI_Unit,Roll,Roll_Unit,Pitch,Pitch_Unit,Yaw,Yaw_Unit,type,channel_count,nominal_srate,channel_format,source_id,version,created_at,uid,session_id,hostname,v4address,v4data_port,v4service_port,v6address,v6data_port,v6service_port,stream_id,effective_srate
0,743727.0903639984,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522522,Degrees,0.47454834,Degrees,0.45013428,Degrees,-0.54693604,Degrees,-0.044921875,g,-0.9916992,g,0.1352539,g,0.0,Degrees,0.4375,Degrees,0.625,Degrees,-1.0,Pose,-1.0,mVolts,-3.0,mVolts,0.0,mVolts,0.0,mVolts,-2.0,mVolts,3.0,mVolts,-6.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.4257491,Degrees,0.048704326,Degrees,1.5743203,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
1,743727.0953589337,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522522,Degrees,0.47454834,Degrees,0.45013428,Degrees,-0.54693604,Degrees,-0.044921875,g,-0.9916992,g,0.1352539,g,0.0,Degrees,0.4375,Degrees,0.625,Degrees,-1.0,Pose,1.0,mVolts,0.0,mVolts,2.0,mVolts,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,0.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.4257491,Degrees,0.048704326,Degrees,1.5743203,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
2,743727.1003538688,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522583,Degrees,0.4746704,Degrees,0.44989014,Degrees,-0.5469971,Degrees,-0.052246094,g,-0.98583984,g,0.13867188,g,1.0,Degrees,0.75,Degrees,0.3125,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,-1.0,mVolts,0.0,mVolts,-3.0,mVolts,0.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.4255394,Degrees,0.049096487,Degrees,1.5740141,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
3,743727.105348804,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522583,Degrees,0.4746704,Degrees,0.44989014,Degrees,-0.5469971,Degrees,-0.052246094,g,-0.98583984,g,0.13867188,g,1.0,Degrees,0.75,Degrees,0.3125,Degrees,-1.0,Pose,0.0,mVolts,0.0,mVolts,0.0,mVolts,-1.0,mVolts,-3.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.4255394,Degrees,0.049096487,Degrees,1.5740141,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
4,743727.1103437392,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522583,Degrees,0.4746704,Degrees,0.44989014,Degrees,-0.5469971,Degrees,-0.052246094,g,-0.98583984,g,0.13867188,g,1.0,Degrees,0.75,Degrees,0.3125,Degrees,-1.0,Pose,-1.0,mVolts,1.0,mVolts,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,-3.0,mVolts,-3.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.4255394,Degrees,0.049096487,Degrees,1.5740141,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
5,743727.1153386744,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.522583,Degrees,0.4746704,Degrees,0.44989014,Degrees,-0.5469971,Degrees,-0.052246094,g,-0.98583984,g,0.13867188,g,1.0,Degrees,0.75,Degrees,0.3125,Degrees,-1.0,Pose,0.0,mVolts,-2.0,mVolts,-1.0,mVolts,0.0,mVolts,3.0,mVolts,3.0,mVolts,-4.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.4255394,Degrees,0.049096487,Degrees,1.5740141,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
6,743727.1203336096,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.5227051,Degrees,0.4744873,Degrees,0.449646,Degrees,-0.5471802,Degrees,-0.05419922,g,-0.9819336,g,0.15576172,g,1.375,Degrees,0.0,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,-2.0,mVolts,-1.0,mVolts,-2.0,mVolts,-1.0,mVolts,1.0,mVolts,12.0,mVolts,3.0,mVolts,0.0,0.0,Strength,-1.4247341,Degrees,0.04921547,Degrees,1.5739757,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
7,743727.1253285448,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.5227051,Degrees,0.4744873,Degrees,0.449646,Degrees,-0.5471802,Degrees,-0.05419922,g,-0.9819336,g,0.15576172,g,1.375,Degrees,0.0,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,-2.0,mVolts,0.0,mVolts,0.0,mVolts,-2.0,mVolts,1.0,mVolts,5.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.4247341,Degrees,0.04921547,Degrees,1.5739757,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
8,743727.13032348,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.5227051,Degrees,0.4744873,Degrees,0.449646,Degrees,-0.5471802,Degrees,-0.05419922,g,-0.9819336,g,0.15576172,g,1.375,Degrees,0.0,Degrees,0.1875,Degrees,-1.0,Pose,-1.0,mVolts,1.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,mVolts,-4.0,mVolts,-14.0,mVolts,-4.0,mVolts,0.0,0.0,Strength,-1.4247341,Degrees,0.04921547,Degrees,1.5739757,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
9,743727.1353184151,2481615500000.0,Number,0.0,1.0,1.0,Arm,743727.1,Time,-0.5227051,Degrees,0.4744873,Degrees,0.449646,Degrees,-0.5471802,Degrees,-0.05419922,g,-0.9819336,g,0.15576172,g,1.375,Degrees,0.0,Degrees,0.1875,Degrees,-1.0,Pose,-2.0,mVolts,-3.0,mVolts,0.0,mVolts,-2.0,mVolts,-3.0,mVolts,0.0,mVolts,0.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.4247341,Degrees,0.04921547,Degrees,1.5739757,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,200.20263098765162
