,Time,Device ID,Device ID_Unit,Warm?,Sync,Arm,Arm_Unit,Timestamp,Timestamp_Unit,Orientation_W,Orientation_W_Unit,Orientation_X,Orientation_X_Unit,Orientation_Y,Orientation_Y_Unit,Orientation_Z,Orientation_Z_Unit,Acc_X,Acc_X_Unit,Acc_Y,Acc_Y_Unit,Acc_Z,Acc_Z_Unit,Gyro_X,Gyro_X_Unit,Gyro_Y,Gyro_Y_Unit,Gyro_Z,Gyro_Z_Unit,Pose,Pose_Unit,EMG_1,EMG_1_Unit,EMG_2,EMG_2_Unit,EMG_3,EMG_3_Unit,EMG_4,EMG_4_Unit,EMG_5,EMG_5_Unit,EMG_6,EMG_6_Unit,EMG_7,EMG_7_Unit,EMG_8,EMG_8_Unit,Locked,RSSI,RSSI_Unit,Roll,Roll_Unit,Pitch,Pitch_Unit,Yaw,Yaw_Unit,type,channel_count,nominal_srate,channel_format,source_id,version,created_at,uid,session_id,hostname,v4address,v4data_port,v4service_port,v6address,v6data_port,v6service_port,stream_id,effective_srate
0,744004.1774828326,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12792969,g,-0.94921875,g,0.2529297,g,0.8125,Degrees,-0.0625,Degrees,0.1875,Degrees,-1.0,Pose,1.0,mVolts,-1.0,mVolts,-2.0,mVolts,0.0,mVolts,1.0,mVolts,-1.0,mVolts,-1.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
1,744004.1824957917,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12792969,g,-0.94921875,g,0.2529297,g,0.8125,Degrees,-0.0625,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,-1.0,mVolts,2.0,mVolts,0.0,mVolts,2.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
2,744004.1875087508,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12792969,g,-0.94921875,g,0.2529297,g,0.8125,Degrees,-0.0625,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,1.0,mVolts,0.0,mVolts,2.0,mVolts,-3.0,mVolts,0.0,mVolts,-3.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
3,744004.19252171,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12792969,g,-0.94921875,g,0.2529297,g,0.8125,Degrees,-0.0625,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,mVolts,-1.0,mVolts,-3.0,mVolts,1.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
4,744004.1975346691,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12207031,g,-0.9399414,g,0.2524414,g,0.6875,Degrees,-0.25,Degrees,0.25,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,-2.0,mVolts,-2.0,mVolts,-2.0,mVolts,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
5,744004.2025476282,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12207031,g,-0.9399414,g,0.2524414,g,0.6875,Degrees,-0.25,Degrees,0.25,Degrees,-1.0,Pose,-2.0,mVolts,-3.0,mVolts,-1.0,mVolts,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,-4.0,mVolts,-3.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
6,744004.2075605873,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12207031,g,-0.9399414,g,0.2524414,g,0.6875,Degrees,-0.25,Degrees,0.25,Degrees,-1.0,Pose,0.0,mVolts,0.0,mVolts,-2.0,mVolts,0.0,mVolts,2.0,mVolts,0.0,mVolts,-1.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
7,744004.2125735465,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5551758,Degrees,-0.12207031,g,-0.9399414,g,0.2524414,g,0.6875,Degrees,-0.25,Degrees,0.25,Degrees,-1.0,Pose,-1.0,mVolts,0.0,mVolts,0.0,mVolts,1.0,mVolts,3.0,mVolts,-2.0,mVolts,-3.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.3077921,Degrees,0.11495518,Degrees,1.4624612,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
8,744004.2175865056,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5552368,Degrees,-0.111816406,g,-0.93408203,g,0.25634766,g,0.1875,Degrees,-0.3125,Degrees,0.125,Degrees,-1.0,Pose,-2.0,mVolts,-2.0,mVolts,-1.0,mVolts,-1.0,mVolts,2.0,mVolts,0.0,mVolts,4.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3078039,Degrees,0.11501447,Degrees,1.4626044,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
9,744004.2225994647,2481615500000.0,Number,0.0,1.0,1.0,Arm,744004.2,Time,-0.5665283,Degrees,0.4824829,Degrees,0.37158203,Degrees,-0.5552368,Degrees,-0.111816406,g,-0.93408203,g,0.25634766,g,0.1875,Degrees,-0.3125,Degrees,0.125,Degrees,-1.0,Pose,-1.0,mVolts,-1.0,mVolts,-1.0,mVolts,-2.0,mVolts,-4.0,mVolts,-1.0,mVolts,2.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.3078039,Degrees,0.11501447,Degrees,1.4626044,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.4833154595077
