,Time,Device ID,Device ID_Unit,Warm?,Sync,Arm,Arm_Unit,Timestamp,Timestamp_Unit,Orientation_W,Orientation_W_Unit,Orientation_X,Orientation_X_Unit,Orientation_Y,Orientation_Y_Unit,Orientation_Z,Orientation_Z_Unit,Acc_X,Acc_X_Unit,Acc_Y,Acc_Y_Unit,Acc_Z,Acc_Z_Unit,Gyro_X,Gyro_X_Unit,Gyro_Y,Gyro_Y_Unit,Gyro_Z,Gyro_Z_Unit,Pose,Pose_Unit,EMG_1,EMG_1_Unit,EMG_2,EMG_2_Unit,EMG_3,EMG_3_Unit,EMG_4,EMG_4_Unit,EMG_5,EMG_5_Unit,EMG_6,EMG_6_Unit,EMG_7,EMG_7_Unit,EMG_8,EMG_8_Unit,Locked,RSSI,RSSI_Unit,Roll,Roll_Unit,Pitch,Pitch_Unit,Yaw,Yaw_Unit,type,channel_count,nominal_srate,channel_format,source_id,version,created_at,uid,session_id,hostname,v4address,v4data_port,v4service_port,v6address,v6data_port,v6service_port,stream_id,effective_srate
0,744019.3275303877,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.3,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13134766,g,-0.94628906,g,0.24023438,g,0.375,Degrees,0.25,Degrees,-0.375,Degrees,-1.0,Pose,-1.0,mVolts,-1.0,mVolts,0.0,mVolts,-2.0,mVolts,1.0,mVolts,0.0,mVolts,1.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
1,744019.3325433078,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.3,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13134766,g,-0.94628906,g,0.24023438,g,0.375,Degrees,0.25,Degrees,-0.375,Degrees,-1.0,Pose,-2.0,mVolts,0.0,mVolts,0.0,mVolts,-1.0,mVolts,1.0,mVolts,-6.0,mVolts,-10.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
2,744019.337556228,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.3,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.1352539,g,-0.9477539,g,0.23339844,g,0.5,Degrees,0.8125,Degrees,-0.3125,Degrees,-1.0,Pose,1.0,mVolts,0.0,mVolts,-1.0,mVolts,0.0,mVolts,0.0,mVolts,0.0,mVolts,4.0,mVolts,2.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
3,744019.3425691482,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.3,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.1352539,g,-0.9477539,g,0.23339844,g,0.5,Degrees,0.8125,Degrees,-0.3125,Degrees,-1.0,Pose,1.0,mVolts,-2.0,mVolts,-2.0,mVolts,0.0,mVolts,-1.0,mVolts,2.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
4,744019.3475820684,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.1352539,g,-0.9477539,g,0.23339844,g,0.5,Degrees,0.8125,Degrees,-0.3125,Degrees,-1.0,Pose,-1.0,mVolts,-2.0,mVolts,0.0,mVolts,-1.0,mVolts,-4.0,mVolts,1.0,mVolts,5.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
5,744019.3525949885,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5070801,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.1352539,g,-0.9477539,g,0.23339844,g,0.5,Degrees,0.8125,Degrees,-0.3125,Degrees,-1.0,Pose,-1.0,mVolts,-1.0,mVolts,1.0,mVolts,-1.0,mVolts,-6.0,mVolts,-2.0,mVolts,-8.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.3286991,Degrees,0.133709,Degrees,1.3848268,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
6,744019.3576079088,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5071411,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13574219,g,-0.9433594,g,0.23291016,g,-0.25,Degrees,0.5,Degrees,-0.5,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,-2.0,mVolts,-1.0,mVolts,-2.0,mVolts,0.0,mVolts,-3.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3288375,Degrees,0.13377467,Degrees,1.3848348,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
7,744019.3626208289,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5071411,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13574219,g,-0.9433594,g,0.23291016,g,-0.25,Degrees,0.5,Degrees,-0.5,Degrees,-1.0,Pose,-2.0,mVolts,-1.0,mVolts,-1.0,mVolts,0.0,mVolts,0.0,mVolts,-1.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.3288375,Degrees,0.13377467,Degrees,1.3848348,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
8,744019.367633749,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5071411,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13574219,g,-0.9433594,g,0.23291016,g,-0.25,Degrees,0.5,Degrees,-0.5,Degrees,-1.0,Pose,2.0,mVolts,0.0,mVolts,-2.0,mVolts,-1.0,mVolts,2.0,mVolts,3.0,mVolts,4.0,mVolts,3.0,mVolts,0.0,0.0,Strength,-1.3288375,Degrees,0.13377467,Degrees,1.3848348,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
9,744019.3726466693,2481615500000.0,Number,0.0,1.0,1.0,Arm,744019.4,Time,-0.57836914,Degrees,0.5071411,Degrees,0.3522339,Degrees,-0.5332031,Degrees,-0.13574219,g,-0.9433594,g,0.23291016,g,-0.25,Degrees,0.5,Degrees,-0.5,Degrees,-1.0,Pose,-1.0,mVolts,-2.0,mVolts,-1.0,mVolts,0.0,mVolts,1.0,mVolts,0.0,mVolts,-1.0,mVolts,-2.0,mVolts,0.0,0.0,Strength,-1.3288375,Degrees,0.13377467,Degrees,1.3848348,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48481579656666
