,Time,Device ID,Device ID_Unit,Warm?,Sync,Arm,Arm_Unit,Timestamp,Timestamp_Unit,Orientation_W,Orientation_W_Unit,Orientation_X,Orientation_X_Unit,Orientation_Y,Orientation_Y_Unit,Orientation_Z,Orientation_Z_Unit,Acc_X,Acc_X_Unit,Acc_Y,Acc_Y_Unit,Acc_Z,Acc_Z_Unit,Gyro_X,Gyro_X_Unit,Gyro_Y,Gyro_Y_Unit,Gyro_Z,Gyro_Z_Unit,Pose,Pose_Unit,EMG_1,EMG_1_Unit,EMG_2,EMG_2_Unit,EMG_3,EMG_3_Unit,EMG_4,EMG_4_Unit,EMG_5,EMG_5_Unit,EMG_6,EMG_6_Unit,EMG_7,EMG_7_Unit,EMG_8,EMG_8_Unit,Locked,RSSI,RSSI_Unit,Roll,Roll_Unit,Pitch,Pitch_Unit,Yaw,Yaw_Unit,type,channel_count,nominal_srate,channel_format,source_id,version,created_at,uid,session_id,hostname,v4address,v4data_port,v4service_port,v6address,v6data_port,v6service_port,stream_id,effective_srate
0,744456.9240887815,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.7393799,Degrees,0.598999,Degrees,0.046142578,Degrees,-0.30395508,Degrees,-0.29345703,g,-0.8935547,g,0.26220703,g,1.3125,Degrees,0.5,Degrees,1.125,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,0.0,mVolts,0.0,mVolts,1.0,mVolts,0.0,mVolts,-11.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.2753344,Degrees,0.30040157,Degrees,0.5567373,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
1,744456.9291016463,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.7393799,Degrees,0.598999,Degrees,0.046142578,Degrees,-0.30395508,Degrees,-0.29345703,g,-0.8935547,g,0.26220703,g,1.3125,Degrees,0.5,Degrees,1.125,Degrees,-1.0,Pose,1.0,mVolts,1.0,mVolts,0.0,mVolts,0.0,mVolts,-1.0,mVolts,4.0,mVolts,35.0,mVolts,9.0,mVolts,0.0,0.0,Strength,-1.2753344,Degrees,0.30040157,Degrees,0.5567373,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
2,744456.9341145111,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.7393799,Degrees,0.598999,Degrees,0.046142578,Degrees,-0.30395508,Degrees,-0.29345703,g,-0.8935547,g,0.26220703,g,1.3125,Degrees,0.5,Degrees,1.125,Degrees,-1.0,Pose,-5.0,mVolts,-2.0,mVolts,-1.0,mVolts,0.0,mVolts,-2.0,mVolts,-9.0,mVolts,-17.0,mVolts,-7.0,mVolts,0.0,0.0,Strength,-1.2753344,Degrees,0.30040157,Degrees,0.5567373,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
3,744456.9391273758,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.7393799,Degrees,0.598999,Degrees,0.046142578,Degrees,-0.30395508,Degrees,-0.29345703,g,-0.8935547,g,0.26220703,g,1.3125,Degrees,0.5,Degrees,1.125,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,0.0,mVolts,-1.0,mVolts,-4.0,mVolts,-6.0,mVolts,-23.0,mVolts,-3.0,mVolts,0.0,0.0,Strength,-1.2753344,Degrees,0.30040157,Degrees,0.5567373,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
4,744456.9441402407,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.73968506,Degrees,0.5987549,Degrees,0.045654297,Degrees,-0.303833,Degrees,-0.2890625,g,-0.8857422,g,0.2680664,g,2.9375,Degrees,1.875,Degrees,0.1875,Degrees,-1.0,Pose,-2.0,mVolts,-2.0,mVolts,-5.0,mVolts,-5.0,mVolts,-3.0,mVolts,7.0,mVolts,32.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.2745663,Degrees,0.3008199,Degrees,0.5560702,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
5,744456.9491531055,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.73968506,Degrees,0.5987549,Degrees,0.045654297,Degrees,-0.303833,Degrees,-0.2890625,g,-0.8857422,g,0.2680664,g,2.9375,Degrees,1.875,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,-1.0,mVolts,-1.0,mVolts,1.0,mVolts,2.0,mVolts,-2.0,mVolts,-9.0,mVolts,-1.0,mVolts,0.0,0.0,Strength,-1.2745663,Degrees,0.3008199,Degrees,0.5560702,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
6,744456.9541659703,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.73968506,Degrees,0.5987549,Degrees,0.045654297,Degrees,-0.303833,Degrees,-0.2890625,g,-0.8857422,g,0.2680664,g,2.9375,Degrees,1.875,Degrees,0.1875,Degrees,-1.0,Pose,-2.0,mVolts,0.0,mVolts,1.0,mVolts,1.0,mVolts,3.0,mVolts,3.0,mVolts,7.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.2745663,Degrees,0.3008199,Degrees,0.5560702,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
7,744456.959178835,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.73968506,Degrees,0.5987549,Degrees,0.045654297,Degrees,-0.303833,Degrees,-0.2890625,g,-0.8857422,g,0.2680664,g,2.9375,Degrees,1.875,Degrees,0.1875,Degrees,-1.0,Pose,0.0,mVolts,0.0,mVolts,-1.0,mVolts,0.0,mVolts,-4.0,mVolts,-4.0,mVolts,6.0,mVolts,0.0,mVolts,0.0,0.0,Strength,-1.2745663,Degrees,0.3008199,Degrees,0.5560702,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
8,744456.9641916999,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.74017334,Degrees,0.5982666,Degrees,0.045288086,Degrees,-0.3036499,Degrees,-0.2944336,g,-0.88427734,g,0.28222656,g,3.625,Degrees,1.6875,Degrees,-1.0,Degrees,-1.0,Pose,-2.0,mVolts,-1.0,mVolts,0.0,mVolts,0.0,mVolts,-3.0,mVolts,-6.0,mVolts,-27.0,mVolts,-7.0,mVolts,0.0,0.0,Strength,-1.2732137,Degrees,0.30080077,Degrees,0.55550396,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
9,744456.9692045647,2481615500000.0,Number,0.0,1.0,1.0,Arm,744456.94,Time,-0.74017334,Degrees,0.5982666,Degrees,0.045288086,Degrees,-0.3036499,Degrees,-0.2944336,g,-0.88427734,g,0.28222656,g,3.625,Degrees,1.6875,Degrees,-1.0,Degrees,-1.0,Pose,2.0,mVolts,1.0,mVolts,1.0,mVolts,1.0,mVolts,0.0,mVolts,5.0,mVolts,-6.0,mVolts,1.0,mVolts,0.0,0.0,Strength,-1.2732137,Degrees,0.30080077,Degrees,0.55550396,Degrees,Misc,29,200,float32,arm-MYO,1.1000000000000001,743656.78212310001,7e0df7d8-5365-4d07-ae81-c8efc8e3f979,default,gle-1000-pc08,,16576,16576,,16576,16576,1,199.48692399674957
